"state_code_2001","district_code_2001","target_unit_id","geography_spec_id","source_coverage_threshold","population_1991","log_population_1991","female_share_1991","child_share_0_6_1991","sc_share_1991","st_share_1991","literacy_share_7plus_1991","main_worker_share_1991","marginal_worker_share_1991","cultivator_share_main_workers_1991","agricultural_labourer_share_main_workers_1991"
"06","15","census2001__06__15","G2_population_interpolated",0.95,712456.412447499,13.4764740137414,46.0105200422774,18.1405634778871,18.4193113104548,0,62.2775729851543,29.224043859085,2.13637821922633,42.5407513775404,15.9036765320149
"06","16","census2001__06__16","G2_population_interpolated",0.95,681869,13.432592836264,47.6433156515401,19.6345632372201,15.4589811239402,0,57.8650588426368,25.3133666437395,5.69801530792572,49.1037287664249,10.3554958170147
"06","17","census2001__06__17","G2_population_interpolated",0.95,611863.623998218,13.3242647000585,48.1053295277882,18.7009165716083,19.3031938020314,0,64.7731174689879,24.0476110258126,3.73848269134817,42.2572703800812,12.3998425501537
"06","18","census2001__06__18","G2_population_interpolated",0.95,1145990.00434466,13.9517794540064,46.5469553001947,22.0644102993657,13.5870655882174,0,52.6073317420725,27.7541903340925,4.30638082524061,40.1476949774906,13.7245039108674
"06","19","census2001__06__19","G2_population_interpolated",0.95,1476074.39896469,14.2048966886749,45.288307925591,20.2883756193984,16.0571741897052,0,59.7749360526932,28.7079959925266,1.62952533102272,26.3215479879082,11.628773409167
"08","01","census2001__08__01","G2_population_interpolated",0.95,1389532.68558245,14.1444780511572,46.7016061983444,19.5354677663644,29.3423747828099,0.342430316369497,42.220732664025,30.1603561499024,7.05096422639956,52.2501327971111,17.5109383755171
"08","02","census2001__08__02","G2_population_interpolated",0.95,1102348.82144405,13.9129537534941,46.7016061983441,19.5354677663643,29.3423747828097,0.342430316369494,42.2207326640252,30.1603561499021,7.05096422639951,52.2501327971114,17.5109383755171
"08","03","census2001__08__03","G2_population_interpolated",0.95,1201613.1537804,13.9991755068199,46.9466783361131,20.072989084664,18.6432617203626,0.263801046947504,41.7265822889421,29.8809386198127,5.95909638852651,53.6927327991157,5.5134014921249
"08","04","census2001__08__04","G2_population_interpolated",0.95,1543047,14.249269591024,48.3715447855154,21.5139731378276,20.1329565432076,0.506670831143635,34.779166202253,30.0009525593066,8.56972896123735,71.4100886003222,4.61857798858692
"08","05","census2001__08__05","G2_population_interpolated",0.95,1582421,14.2744665107433,48.2155507289147,20.6764824278748,15.3743536012224,1.92919583347289,47.598212920002,24.4090542276676,9.01422567066539,55.5121759256862,8.76935902281918
"08","06","census2001__08__06","G2_population_interpolated",0.95,2296396.82569942,14.6468518549804,46.8107359639115,21.2994104276794,17.7790889061126,8.05754643861742,43.0898262829599,30.3754713530554,9.99394752196743,63.8747012960205,7.55751529894767
"08","07","census2001__08__07","G2_population_interpolated",0.95,1651489.58780488,14.3171882191034,45.4128279276137,21.5362343059753,21.6367438773929,2.31365767650934,42.9621227028425,27.0467018329071,7.72991261722079,60.8633554138245,9.79339555270998
"08","08","census2001__08__08","G2_population_interpolated",0.95,749349.24307784,13.5269604329677,44.300240567114,22.3543288070779,20.1684103223706,4.59372444057806,35.0944602345954,27.4776211208053,2.10319435234343,71.2560515492451,6.5315457489839
"08","09","census2001__08__09","G2_population_interpolated",0.95,941249.072342302,13.7549630725364,46.0687625723507,20.9973483074373,21.8623719066348,22.5670096420087,36.28144463905,30.1637546295046,8.24114246515163,66.1755562163768,8.35118677516154
"08","10","census2001__08__10","G2_population_interpolated",0.95,880771.829059165,13.6885538805221,46.0687625723508,20.9973483074373,21.8623719066348,22.5670096420088,36.2814446390498,30.1637546295046,8.24114246515162,66.1755562163768,8.35118677516153
"08","11","census2001__08__11","G2_population_interpolated",0.95,1003869.88119289,13.8193729704295,46.9825014922475,20.2345779583202,17.012932993243,12.8322390554076,46.2842599449955,30.0901961876216,4.69366409379736,48.5055036178508,6.21360621340312
"08","12","census2001__08__12","G2_population_interpolated",0.95,3837278.0931115,15.1602738433063,47.1302903875468,20.1112068456222,16.2285806971698,11.2577291383407,47.884177991401,30.0782987838565,4.11989198210882,45.6394147542032,5.86688988027142
"08","13","census2001__08__13","G2_population_interpolated",0.95,1842914,14.4268585725138,48.60139973976,22.0304908422205,14.0051027883016,2.65270110271016,42.4875305429494,25.0720326613179,6.58066518567877,57.3642588777118,6.98919611475665
"08","14","census2001__08__14","G2_population_interpolated",0.95,2141687.2909585,14.5771045300506,48.5000536178028,20.5055459457947,19.7347550598888,0.223609550496314,31.8001413485591,33.4340570959665,6.30680573104378,68.4555924791206,8.10099609955137
"08","15","census2001__08__15","G2_population_interpolated",0.95,2152273.58834189,14.5820353243123,47.1304393858694,19.6970674948444,15.2738609963487,2.82421546861526,40.6897548733309,30.6765830052989,5.81207281413413,53.3655760162879,6.81970588012685
"08","16","census2001__08__16","G2_population_interpolated",0.95,344356.8782298,12.7494338353045,44.6509170810151,20.0631608890128,14.5539987867072,4.84649523826112,30.0509085099275,29.4821445676122,7.3700281843857,46.1844424097428,8.27598428685349
"08","17","census2001__08__17","G2_population_interpolated",0.95,1435222,14.1768300990432,47.1108302408965,20.2317829576191,15.6995921188499,5.86891783988818,22.9781866810616,33.5720884992008,10.8213224156263,79.1772685198637,3.65499321343035
"08","18","census2001__08__18","G2_population_interpolated",0.95,1142563,13.9487845424622,48.496756852795,21.0268492853348,17.7881657291545,8.43051980503482,23.7584753933757,31.9886080680015,9.25988326245467,68.7203480259378,13.6296478699828
"08","19","census2001__08__19","G2_population_interpolated",0.95,654029,13.3909069719639,48.6999811934945,19.8732777904344,19.2442536951725,23.3942225803443,31.937097845252,31.2509078343621,7.13806268529377,40.1604775184696,21.0323401340574
"08","20","census2001__08__20","G2_population_interpolated",0.95,1485898.91742204,14.211530478677,48.8832317926415,19.6370906977244,18.1465415168671,5.39984338335018,35.964387965242,31.5305375557038,6.60844222944607,49.3938294785355,17.4758897328668
"08","21","census2001__08__21","G2_population_interpolated",0.95,1726532.99945294,14.3616259091267,47.8736010990806,18.4639283095496,18.5100322379982,2.29818816194758,52.3853701088548,35.7672655157675,3.83925251399625,45.0922540297377,10.275871449993
"08","22","census2001__08__22","G2_population_interpolated",0.95,974285.693625333,13.7894598595587,48.0102387467183,19.7482803708775,20.2053086300647,11.869700247758,33.6728808335348,35.8698931992799,5.66158766259758,59.9171945727253,12.0568593452248
"08","23","census2001__08__23","G2_population_interpolated",0.95,770187,13.5543886214877,47.0526375920483,20.4728866546879,18.7938170563248,20.2533469739616,32.7498220570854,34.2140453464339,5.95989863005162,60.0088034515601,12.4284245236839
"08","24","census2001__08__24","G2_population_interpolated",0.95,1592441.73425622,14.2807790781649,48.581736559426,18.3750062185228,17.1178380320377,9.02440202535352,31.6535244157929,40.3847720419415,6.34113865936188,65.9914826845287,8.0649742272152
"08","25","census2001__08__25","G2_population_interpolated",0.95,802032.622414689,13.5949045623489,49.1216733735945,18.6079608874257,8.31564451055809,36.7933628237418,34.3811033988317,33.0169130872831,10.2658047742343,59.4850087739713,10.2156489069749
"08","26","census2001__08__26","G2_population_interpolated",0.95,2087233.35358382,14.5513499927382,49.1216733735947,18.6079608874257,8.31564451055812,36.7933628237418,34.3811033988317,33.0169130872831,10.2658047742343,59.4850087739711,10.2156489069749
"08","27","census2001__08__27","G2_population_interpolated",0.95,874535.934804668,13.6814486644258,49.8799952890004,19.7744208729299,4.6079750820137,65.8402216456711,30.5513588707149,30.2457609579337,14.4105133045718,66.9212215610515,13.6571221183
"08","28","census2001__08__28","G2_population_interpolated",0.95,1155313,13.9598818608963,49.2164243682935,21.1024575977847,5.00285565939771,73.4726548978885,25.9985302827561,32.5006057459328,13.8928695050191,75.583701877378,9.36132936787931
"08","29","census2001__08__29","G2_population_interpolated",0.95,1483505.15067168,14.2099181906798,48.707038856211,18.0562461679435,14.6274398830338,20.2784683901657,34.2838067062928,41.451364043687,7.58171123643198,70.0640586979878,9.71104504589438
"08","30","census2001__08__30","G2_population_interpolated",0.95,1220598.80004145,14.014852116003,47.0081580581394,20.1031053251018,19.7117117805298,14.1488155951709,47.8853876738634,31.4109358748448,4.78356751734046,40.8408925142205,16.2575096599626
"08","31","census2001__08__31","G2_population_interpolated",0.95,743241.770773289,13.5187766688492,47.0078808860785,20.1030869391825,19.7196165394593,14.1553767440164,47.8853904188868,31.4139602155006,4.78507368951369,40.8304655735442,16.2800879394028
"08","32","census2001__08__32","G2_population_interpolated",0.95,956907.97556659,13.7714625065289,47.8632058860717,19.3508476223417,17.2281082707835,11.8952402946379,32.9390545861628,38.2471360156159,5.44175319837278,63.0254580425887,19.186151349402
"09","01","census2001__09__01","G2_population_interpolated",0.95,2296947,14.6470914078308,45.9836147575451,20.6547860594215,22.5008001198773,0.0103506712128778,42.1069982926733,28.9445476864951,0.685699486667341,32.2869565998043,31.2514027333475
"09","02","census2001__09__02","G2_population_interpolated",0.95,2840609.87040292,14.859529330183,46.2230122816083,20.3584958961043,14.03947099481,0.00182934787617989,43.998393882264,29.9595819658665,3.40645682404805,37.1575619940489,30.7847217166462
"09","03","census2001__09__03","G2_population_interpolated",0.95,2442337.35178586,14.708466069806,46.5594305365487,21.4434099361952,20.6700614906126,0.0763896499561421,40.530850726174,27.5942638095172,0.765729851160366,36.3254772208171,29.7735000524134
"09","04","census2001__09__04","G2_population_interpolated",0.95,2940373.02220174,14.8940470095664,46.0121709112261,21.8948726680734,16.1369311254391,0.00997615674265617,31.038012700009,28.1299463593461,1.0496567449621,52.6217874819657,14.798464756356
"09","05","census2001__09__05","G2_population_interpolated",0.95,1494008.38215242,14.216973255203,46.1822159171475,21.9016723463376,12.9910574306939,0.00339515398354747,25.3666420320728,29.2922568520531,1.70203729210506,57.1206174391095,15.4900672937722
"09","06","census2001__09__06","G2_population_interpolated",0.95,1175238.72217527,13.9769818527334,46.012170911226,21.8948726680733,16.1369311254391,0.00997615674265613,31.038012700009,28.129946359346,1.0496567449621,52.6217874819658,14.798464756356
"09","07","census2001__09__07","G2_population_interpolated",0.95,2417247,14.6981398472653,46.0037843193215,20.0412017476084,16.6382726705322,0.00229124177183176,51.2963612509516,28.390312745801,2.12163187459541,32.6052511408528,21.439246970751
"09","08","census2001__09__08","G2_population_interpolated",0.95,1030374,13.8454324010946,46.0037843193213,20.0412017476083,16.6382726705322,0.00229124177183176,51.2963612509517,28.3903127458009,2.12163187459541,32.6052511408528,21.439246970751
"09","09","census2001__09__09","G2_population_interpolated",0.95,2222373.25179151,14.6140862151788,45.405895782181,20.1546414056857,17.8861680374476,0.00551049156913282,55.2161799751271,27.2259334828193,3.00828459876779,25.8877353223639,13.4338353453206
"09","10","census2001__09__10","G2_population_interpolated",0.95,857903.664927335,13.6622470935269,45.7216259612032,20.3534090291993,19.354632714797,0.00501172954435383,50.5722040962807,26.9513336515345,2.72228787842889,34.6570020400472,17.0876864212689
"09","11","census2001__09__11","G2_population_interpolated",0.95,2467275,14.7186248607218,46.1176149416514,20.6027035021732,21.1963819964426,0.00438618191285953,44.7148575315187,26.606930377959,2.36359061974645,45.9112969166249,21.776963046976
"09","12","census2001__09__12","G2_population_interpolated",0.95,2444853.47287867,14.7094957498023,45.7254317529646,20.8188636952508,23.0070431209879,0.00385317638263801,45.2104685576958,27.3813388543991,2.56767178946972,41.0417248394432,23.013593592795
"09","13","census2001__09__13","G2_population_interpolated",0.95,1131519.9236252,13.9390723520538,45.5284336075845,20.8664696885924,22.3190476503096,0.00508039814358332,45.1651597609797,27.4915769453221,2.2598325952727,42.1167513642862,21.9945278407921
"09","14","census2001__09__14","G2_population_interpolated",0.95,1647817.62018303,14.3149623159628,44.9308870300426,21.0108710398687,20.2321785679887,0.00880288071682375,45.0273923301474,27.8259577275311,1.32607630751258,45.325482767027,18.9528277484271
"09","15","census2001__09__15","G2_population_interpolated",0.95,2751021,14.8274826734654,45.4047424574367,20.7421535495367,23.2034942663106,0.0096691373857197,48.581590533847,27.4179295614246,0.706937533373973,36.1937919029317,11.0564742473879
"09","16","census2001__09__16","G2_population_interpolated",0.95,1529705.63743731,14.2405858810267,45.4079243131683,20.8319472112528,19.2794252518176,0.00782751292518068,46.2956325714412,27.1499242688124,0.236456119614834,44.1119303834722,14.657287079282
"09","17","census2001__09__17","G2_population_interpolated",0.95,2244977,14.6242058341171,45.1865435960297,20.8290608722146,17.3178773433206,0.00307349939732685,40.1504231495016,28.5018962154977,2.3318060862415,64.860197509795,14.2482734693303
"09","18","census2001__09__18","G2_population_interpolated",0.95,1311438.12152733,14.0866348957252,45.4585014877586,20.3980874063791,19.2934704187444,0.000835392702920691,50.212516278604,27.3118733605419,0.381318796487707,67.9468784410557,11.6787346925156
"09","19","census2001__09__19","G2_population_interpolated",0.95,2446263,14.7100721119348,44.7493639394317,21.006630721991,17.3357868557563,0.00110334952396598,24.6373332809116,30.5593900356913,1.03367504476739,73.4556716415915,11.4780755184758
"09","20","census2001__09__20","G2_population_interpolated",0.95,2832299,14.8565993073187,45.6333415178634,20.8313930352471,12.6625264233321,0.0150637687785577,32.7822947552855,28.7215975638323,0.440659334456588,53.1329108871003,14.3907672693014
"09","21","census2001__09__21","G2_population_interpolated",0.95,1282615,14.0644115206231,46.0401074582477,21.5027943976439,16.0120426809071,0.103187351288244,32.099483717236,28.933842411716,1.31150811743094,61.9227961675524,17.2675629156554
"09","22","census2001__09__22","G2_population_interpolated",0.95,1985542,14.5014024826916,44.9348015870021,19.5952993743066,18.0160964478627,0.0197243124794014,32.0664672873333,30.9459870835943,0.27951162199764,64.8651505075452,14.4550005772179
"09","23","census2001__09__23","G2_population_interpolated",0.95,2374109.1253235,14.6801328199544,45.707213771842,19.4745132181334,26.9384948298814,1.21365828217892,29.8797959654816,31.0974699329788,0.783898082313924,73.2494336432798,13.8959256128487
